references,language,eng_caption,image_id
Yimɓe ɗiɗo ɓe nganndi e maɓɓe e ɓe nganndi yeeso kamera yeeso ndiyam nder ndiyam ndiyam.,fuv_Latn,A couple hug each other and pose for the camera in front of a pond in the snow .,3287904625_f68ca5cea7.jpg
Umwana mwanakashi umo apuma amakande.,bem_Latn,a little girl blows out her candles .,3653484549_f316590b0f.jpg
Mũndũ mũka wĩ na moko na ũsũvĩe kamwana na ũivw'ĩka ũthyũ.,kam_Latn,A girl with her arm around a boy covering his face .,3035118753_69287079dc.jpg
Mũtwawa nũtetheeaw'a kwĩkĩa iatũ,kam_Latn,A bride is being helped to put on her shoes,3212085754_35fdc9ccaa.jpg
Ọmọ kékeré kan ń kó yìnyín pẹ̀lú ṣọ́bìrì olómi ọsàn .,yor_Latn,A small child is shoveling snow with an orange shovel .,2242178517_2325b85e5f.jpg
Argaz d tmeṭṭut ttcebbilen zdat n medden.,kab_Latn,A man and woman kissing in front of a crowd of people .,3601803640_5f3cb05acf.jpg
Embwa nnya ziddukira ku bbaala ya tennis ng'omulala ayimiridde emabega .,lug_Latn,Four dogs run toward a tennis ball while another stands in the background .,2233426944_0959835ced.jpg
Ụmụ agbọghọ abụọ na-eto eto na-eme n'èzí ụlọ brik ma na-amụmụ ọnụ ọchị maka igwefoto .,ibo_Latn,Two young ladies pose outside of a brick building and smile for the camera .,3242007318_01e82171aa.jpg
"O diiala dia kexile mu kuenda njila ni ji pakote ja bule, ua kexile mu kuenda mu jisanzala ja iangu.",kmb_Latn,A hiker wearing an orange backpack is walking through long grass .,469021173_aa31c07108.jpg
'N Persoon op 'n grondfiets ry teen 'n heuwel op terwyl mense aan die kant kyk.,afr_Latn,A person on a dirt bike is riding up a hill while people watch on the side .,3551447084_becc6a4666.jpg
O mukua beisebol ua kexile mu jokala mu kididi kia ku jokala.,kmb_Latn,A baseball player near home plate .,3726130458_07df79e969.jpg
embwa bbiri enzirugavu nga zidduka ku njuyi zombi ez'ekkubo,lug_Latn,two black dogs running down either side of a paved pathway,295258727_eaf75e0887.jpg
Andũ elĩ nĩmaandĩkie valũa,kam_Latn,Two men getting a document signed,3441511444_b031585b45.jpg
Mense met kamptoerusting op rotsagtige grond .,afr_Latn,People with camping equipment on rocky ground .,413737417_b0a8b445e9.jpg
Wulu dɔ b' a ka cɛsirilan bilenman ɲimi.,dyu_Latn,A dog chews on his red leash .,2873837796_543e415e98.jpg
Muso dɔ be faniw don a kaan na ka dɔnkili la.,dyu_Latn,A woman in a polka dot top is singing into a microphone .,1837976956_3c45d0f9b8.jpg
Mwana-nkento mosi ya me lwata lupangu na lupangu yina bo me tulaka nsinga.,kon_Latn,A girl in a harness on a rope climbing wall .,1463638541_c02cfa04dc.jpg
"Omukazi cross-country skiing , ng'alina embwa enzirugavu .",lug_Latn,"A woman cross-country skiing , with a brown dog .",2194494220_bb2178832c.jpg
Obìnrin kan wà nítòsí ìlà kẹ̀kẹ́ pupa kan náà .,yor_Latn,A woman stands near a row of identical red bicycles .,2937942758_712be5c610.jpg
Umuyobozi w'Akarere ka Nyabihu yavuze ko imbere y'inyubako zimwe na zimwe z'amabuye y'agaciro,kin_Latn,a skateboarder is airborne in front of some low brick buildings .,3169591322_d0b6d0cd04.jpg
Embwa enzirugavu ng'esitula eky'okuzannyisa ekya kiragala mu kamwa ng'ayita mu nsiko .,lug_Latn,A black dog carries a green toy in his mouth as he walks through the grass .,1026685415_0431cbf574.jpg
Ajá kan ń ṣeré nínú omi .,yor_Latn,A dog is playing in water .,1600208439_e94527b80f.jpg
Denmisɛn wulennin dɔ tun be fani gwɛman dɔ don ani a ka pantalon tun ye veranda ye.,dyu_Latn,A blonde toddler in a white shirt and green pants standing at a wooden fence .,3698944019_825ef54f2f.jpg
Bantu babidi bavua ne bilamba bia bule bavua basonga bikunyi.,lua_Latn,Two men in white play guitars .,3351360323_91bb341350.jpg
O diiala u bhanga o uenji ua ku kondoloka o dikalu.,kmb_Latn,A male doing a bicycle trick in midair .,2524084967_a5e011b73d.jpg
Otu ìgwè pugs na ahịhịa .,ibo_Latn,A group of pugs in a lawn .,3246804978_ea2c9e56f2.jpg
Mwanake warĩ na mũromo wa hĩndĩ ya heho akĩhũndũka kĩrĩma-inĩ kĩarĩ na heho.,kik_Latn,Young boy in a winter hat sliding down a snowy hill .,3259579174_30a8a27058.jpg
Mũtwe wa ngui ũgĩikũrũka thutha wa nyamũ njerũ.,kik_Latn,A dog 's head over the backs of some white animals .,3646820231_2abc736840.jpg
Debbo e sukaajo ɗon njogii nder ndiyam.,fuv_Latn,A woman and a child play in the water .,3116985493_04b1dc3345.jpg
Abantu babili abalelya.,bem_Latn,Two people in chairs reading .,2518853257_02f30e282e.jpg
O kilumba u bhana nzobole ku mbua ia kulela.,kmb_Latn,A small girl gives a kiss to a tan dog .,2054308369_f9c6ec7815.jpg
Ọkùnrin kan ń ran ọmọkùnrin kan lọ́wọ́ láti gun kẹ̀kẹ́ .,yor_Latn,A man helps a boy ride a bike .,3495349745_1b29a63571.jpg
Aaj thii ke thieek ku ɣer aye bɛ̈n tëëk në tiim cï thii ke ye tiim cï thii.,dik_Latn,A small brown and white dog is jumping over bushels of hay .,2411824767_4eb1fae823.jpg
O munzangala ua kexile mu kuendela mu museke.,kmb_Latn,A boy wearing a red shirt is running through the sand .,2759211664_d21393b668.jpg
Ɛer teqcicin i d-yettwaṭṭfen i tkamra.,kab_Latn,Four young girls posing for the camera .,1454841725_4b6e6199e2.jpg
Chilika chamutu uze ali ni mbutu yikola ali nakuhita mu meya akunyima.,cjk_Latn,A dog with white fur is moving through deep murky water .,769260947_02bc973d76.jpg
Mbwa moko ezali kopumbwa na kati ya pisini moko wana mosusu ezali kopota mbangu pembeni ya ndelo ya pisini .,lin_Latn,One dog is jumping into a pool while another runs alongside the pool 's edge .,1189977786_4f5aaed773.jpg
Mũtumia ũmwe agĩthaka na ngui yake njĩra-inĩ ya kũhĩnga.,kik_Latn,A woman plays with her dog on an obstacle course .,3655326478_4472c5c630.jpg
Mbwa wakulivala nachilivala ali nakulivanga hachihela chachivali nachilivala.,cjk_Latn,A brown and white dog is jumping over a yellow and red pole .,2677614492_792023b928.jpg
Mutane biyu da suka sanye da fari sun bugi ƙwallo yayin da mutum na uku ya tafi .,hau_Latn,Two men dressed in white hit a ball while a third man walks up .,2966190737_ceb6eb4b53.jpg
Daar is 'n persoon op 'n snowboard hoog in die lug.,afr_Latn,There is a person on a snowboard up high in the air .,2971431335_e192613db4.jpg
Àwọn ọmọ méjì ń rìn ní ẹ̀gbẹ́ ọ̀nà kan tí wọ́n wọ àpò ẹ̀yìn aláwọ̀ òféèfé àti pupa .,yor_Latn,Two children are walking on a sidewalk wearing yellow and red backpacks .,3228960484_9aab98b91a.jpg
muthu uenda mu kuenda mu kididi kia ku tonoka,kmb_Latn,a snowboarder,3108732084_565b423162.jpg
Katĩ kanini kathyũũkaa kĩw'ũnĩ.,kam_Latn,Small dog jumping into water .,1526181215_c1a94325ae.jpg
Muntu mosi ke pumbuka na velo na zulu ya rambu,kon_Latn,A person jumping with a bicycle over a ramp,2982881046_45765ced2c.jpg
Kuje ɗiɗi ɓaleeɓe ɗon njogge nder ndiyam ndiyam bee kuje cembiɗɗi nder hunduko go'o.,fuv_Latn,Two black dogs run through the snow with a red toy in one dog 's mouth .,3154152744_4e93ec8a62.jpg
Abaya ku Duke aba ku basketball babili balelolesha pa muulu.,bem_Latn,Two basketball players from duke are looking upward .,2285152690_3fb93f65f1.jpg
"Àwọn ọmọbìnrin méjì tí wọ́n wọ awọ bikin dúró sínú adágún omi ,",yor_Latn,"Two girls wearing bikins are standing in the lake ,",2949880800_ca9a1bb7e6.jpg
"Ụmụ agbọghọ abụọ yi bikins guzo n'ọdọ mmiri ahụ,",ibo_Latn,"Two girls wearing bikins are standing in the lake ,",2949880800_ca9a1bb7e6.jpg
Mosani moko ya ndembo azali kobeta bale wana bafana oyo bazali kobunda bazali kotala .,lin_Latn,A football player is kicking the ball while the opposing fans watch .,241346352_c5a0ea43c6.jpg
Tamart s uḍebsi yettwalin tamsulta.,kab_Latn,A woman with a helmet riding a bike .,2084217208_7bd9bc85e5.jpg
Ọmọkùnrin kékeré kan ń wẹ̀ lábẹ́ omi pẹ̀lú ohun ìṣeré lọ́wọ́ rẹ̀ .,yor_Latn,A little boy swimming underwater with a toy in his hand .,897621891_efb1e00d1d.jpg
ብርቱካን ሚደቅሳ ላይ ያለችው ሴት ሲጋራ እያጨሰች ባለችው ሴት ፊት ለፊት በቆመች የሞባይል ህወሃት ላይ ትነጋገራለች .,amh_Ethi,The woman in orange talks on a cellphone whist standing in front of the woman who is smoking a cigarette .,2824401212_8da8ab99d6.jpg
Bantu mingi vandaka kutala mambu yina salamaka ntangu bantu vandaka kutekita.,kon_Latn,A group of people watching a large explosion .,2915538325_59e11276dd.jpg
Ọmọdé kan fi ìdọ̀tí sí ẹnu rẹ̀ .,yor_Latn,A child puts dirt into his mouth .,2647049174_0fb47cee2e.jpg
Denmisɛn fila be filimu dɔ la ni mɔgɔ wolofa ye.,dyu_Latn,Two little kids are on a production set with seven adults .,3258394043_a0b6a94dce.jpg
"Abagore bane bari imbere ya Odeon bambaye imyenda y'umukara, ibara ry'umuhondo n'umweru n'imyenda ya jean.",kin_Latn,"Four women in front of Odeon wear similar black , pink and white superman type shirts and jean skirts .",3002448718_a478c64fb4.jpg
Cɛ dɔ tun be bɔrɔ dɔ kɔnɔ min tun ye jaaman ye.,dyu_Latn,A man in a bright yellow jacket is wearing a helmet .,2549452277_873cb80d3e.jpg
Ajá dúdú àti funfun dúró lórí ẹsẹ̀ ẹ̀yìn rẹ̀ .,yor_Latn,A black and white dog stands on its hind legs .,1809796012_a2dac6c26b.jpg
Embwa enzirugavu n'enjeru ng'ebuuka mu mupiira omumyufu .,lug_Latn,A brown and white dog is jumping through a red hoop .,3638992163_a085cc0c24.jpg
Umuntu alapupuka pa lupili lwa mwela ilyo imbwa yafiita ikonka.,bem_Latn,A person climbs a snowy hill while a black dog follows .,2461372011_ebbf513766.jpg
Wani yaro da ya saka tufafin duhu kusa da ruwan marar ruwa .,hau_Latn,A boy in dark clothing near a fountain water spout .,633456174_b768c1d6cd.jpg
neɗɗo ɗon ɗon hawrana hokkude koore tennis ngam nyawɗo maako.,fuv_Latn,a man gets ready to throw a tennis ball for his dog .,2587846523_b177c9a3e3.jpg
gorko e debbo ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon ɗon,fuv_Latn,man and woman cheering,3006926228_cf3c067b3e.jpg
በተራራዎች መካከል ያለ ሰው !,amh_Ethi,A man among steep and snowy mountains .,223299142_521aedf9e7.jpg
Omukazi ayambadde t-shirt eya kyenvu n'engoye z'enjuba ng'atambulira ku mabbali g'oluguudo .,lug_Latn,A woman in a yellow t-shirt and sunglasses walks down a sidewalk .,3106857210_07a92577fc.jpg
Abaume babili aba ku Asia balalongana mu mabokoshi aya langi mu cikuulwa ca makwebo.,bem_Latn,Two young Asian men juggle colored boxes in a mall .,3165936115_cb4017d94e.jpg
Yiwen n wergaz yettxeddem yiwet n tmeslayt deg lgaz deg yiwet n tkerrust n tkerrust mi ara ttwalin medden deg umkan-nni,kab_Latn,A man is performing a midair stunt on a dirt bike while people in the background watch .,3606084228_6286a52875.jpg
Gorko nder jonde ɗon dari haa ɓaawo debbo bee ɓalli ɓale.,fuv_Latn,Man in uniform stands near woman with purple hair .,3569420080_72fbe84751.jpg
'N Vrou in 'n swart en wit rok hou 'n protesteken op.,afr_Latn,A woman in a black and white dress is holding up a protest sign .,3451344589_6787bd06ef.jpg
Mwanae wa mũika ailyĩ ta mũndũ ũkũsola visa.,kam_Latn,A child painting a picture .,1105959054_9c3a738096.jpg
Mbua jiiadi ja mu lenga mu jaludim,kmb_Latn,Two dogs run through a field of grass,457875937_982588d918.jpg
Mbua mutoke wa mu tshimpitshimpi udi wenda unyema pa lumuma,lua_Latn,A white ad brown dog is running on grass,2994104606_bc2df6c1f4.jpg
Mũndũ ũrarĩ na ũgũnda wa mahiga agĩthiĩ na mbere kũharũrũka na mbura nene.,kik_Latn,A skier traveling downhill in deep snow .,3173014908_b3e69594b6.jpg
Muana wa balume uvua ne tshisuikidi tshia ku mutu udi ubula bikondo.,lua_Latn,A boy in a headband plays drums .,3305767464_d64a336f60.jpg
"Umwaume uwafwele ifya kufwala ifya busaka, ukubikako ne cisote, alebutuka pa ncinga pa musebo wa busaka.",bem_Latn,"A man dressed in gray gear , including helmet , races a dirt bike on a dirt track .",3488512097_e500cb499f.jpg
Umukashana uwali mu fimbasa fya bulalo alyangwike mu cisansa ca menshi.,bem_Latn,A girl in a pink swimsuit jumps through a water sprinkler .,811663364_4b350a62ce.jpg
Mũndũ mũka ũmwe wĩ na ngũa nzaũ aũngye kĩthimanĩ.,kam_Latn,A girl wearing a white coat standing in a fountain .,2775249812_f4db95e818.jpg
Ngũkũ yĩ na langi mũkwatu na ngũkũ ndune nĩyĩkalaa ĩyĩkaana ũthyũ.,kam_Latn,A tan dog and a black dog are biting each other in the face .,2596475173_58f11fc583.jpg
"Mutu umwe wakuhona kutwama nakusoneka chihande nakulomba jimbongo jakutwala mbolo, mbuto nakusokola muka-kuzata.",cjk_Latn,"A homeless man holds up a sign begging for money for beer , pot and a hooker .",2490863987_715383944a.jpg
Muntu mosi ya ke lwata bilele ya mbwaki ke sosa kuyala kitunga ya bo ke lwata ntangu bantu zole ya ke lwata bilele ya mpembe ke sosa kubebisa yandi.,kon_Latn,A red-uniformed hockey player is attempting to control the puck while two white-suited hockey players try to disrupt him .,3529314899_b4e533bb76.jpg
Muntu mosi ya ke tambusa bavelo ke pumbuka na zulu ya ngumba mosi ya banzila ya kubaka ntinu.,kon_Latn,Dirtbike rider jumps over a hill of a racetrack .,3697675767_97796334e4.jpg
'n Klein seuntjie wat met twee rubberhoenders speel .,afr_Latn,A little boy playing with two rubber chickens .,3628017876_4ac27e687b.jpg
Akwai karnuka uku da suke gudu a ciyawa da itatuwa a bayansu .,hau_Latn,There are three dogs running in the grass with trees behind them .,2502856739_490db7a657.jpg
'N Bejaarde vrou sit by 'n venster en lees .,afr_Latn,An elderly woman is sitting by a window reading .,3726590391_bc6e729bb6.jpg
Nyɔnuvi aɖe si do ta si ƒe ta le pink la ƒua nu ɖe nuɖuvɔ aɖe ŋu eye wòtsɔa atiwo dea dzodo me.,ewe_Latn,A young girl with a pink headband hits a dish and pan with chopsticks .,414568315_5adcfc23c0.jpg
ውሻ በረጅሙ ሣር ውስጥ ይሮጣል ።,amh_Ethi,A dog runs through tall grass .,1598085252_f3219b6140.jpg
Omulenzi ng'asula ku ngoye .,lug_Latn,A boy laying on clothes .,1721637099_93e9ec2a2f.jpg
Muana udi mubande panshi ku tshisanji tshia tumama mu tshisanji tshia manaya.,lua_Latn,A kid hangs upside down on the monkey bars at a playground .,537532165_e4b7c0e61a.jpg
"Umukobwa ufite umusatsi muremure, ufite umusatsi muremure, uri ku nkombe y'inyanja, arimo kwiruka mu kirere.",kin_Latn,"A young , long-haired , girl on the beach , is jumping in the air .",1174525839_7c1e6cfa86.jpg
Umuntu umo alecita ifyabipa pa ncinga ilyo abantu balemona.,bem_Latn,A man is performing a midair stunt on a dirt bike while people in the background watch .,3606084228_6286a52875.jpg
Mũndũ ũrarĩ na kĩrathi arathiĩ na njĩra ya mĩtĩ.,kik_Latn,A person on a bike rides through a wooded area .,2788628994_61123c03d2.jpg
Umuntu pa musebo.,bem_Latn,A man on the streets .,2277299634_e14bdb7ff7.jpg
O baluku mua kexile athu ni ima iâ.,kmb_Latn,A boat with people and their belongings is in the water .,2744330402_824240184c.jpg
Argaz deg ubrid n lfuṛḥ s uḍar-is yettmedday d win n wayeḍ yeqqem,kab_Latn,A man in midair with his back touching that of another man hunched over,3612485097_b706d950ed.jpg
Mũndũ mũka ũmwe wĩ na kĩkavũ kĩnene kya vetha aũngye ũtee wa kĩkavũ kya lĩu.,kam_Latn,A woman with a large silver bag stands at a food counter .,3611603026_9112b0c53f.jpg
Mũthaũki wa basketball wa Miami e na mũvĩla wa basketball kw'okonĩ kwa aũme e kĩwanzanĩ.,kam_Latn,A Miami basketball player with basketball in right hand on court .,3126795109_73920ed5dc.jpg
Umwanakashi uukumbatila umwaume pa cintubwingi.,bem_Latn,A woman hugging a man at a formal occassion .,3426962078_13e87e10de.jpg
Wani mutum da yake saka jaket na jeans yana murmushi,hau_Latn,A man wearing a jeans jacket is smiling,2925737498_57585a7ed9.jpg
Àwọn béárì ńlá tí wọ́n fi nkan ṣe wà lórí eré ayẹyẹ ayẹyẹ .,yor_Latn,Large stuffed bears hang above a carnival game .,3175434849_859f09fe07.jpg
Saí munzangala uala mu menha mu musanza ua kuzoua.,kmb_Latn,A young boy is underwater in a swimming pool .,3688005475_d200165cf7.jpg
"Umuntu uwali ne shorts ishili ne nsalu sha kusendamo amolu no cisote, aleenda bwangu pa musebo.",bem_Latn,"A man in orange shorts , knee pads and a helmet , moves quickly on a street course .",2860372882_e0ef4131d4.jpg
Gorko e rewɓe ɗiɗo ɗon njooɗi nder suudu mooru dow nyaamdu bee lambi.,fuv_Latn,A man and two women sit in a darkened room at a table with candles .,3266399073_40820596d5.jpg
bike bike,lug_Latn,dirt bike racer,478754346_addb53893c.jpg
Aqcic yettɣimi deg aman.,kab_Latn,A boy sitting in water .,1287475186_2dee85f1a5.jpg
Athuthuria ana a njũng'wa marathiĩ rũgendo-inĩ rũrĩa rwarĩ na mũthanga gatagatĩ ka mĩgarũ ĩĩrĩ ya waya.,kik_Latn,Four bicyclists ride along a dirt road between two wire fences .,2244613488_4d1f9edb33.jpg
Masu teku da yawa suna tsaye a cikin teku da tafiyarsu suna jira a kan ruwan ruwa .,hau_Latn,A lot of surfers stand out in the ocean with their boards waiting on a wave .,3257182199_5fda78d870.jpg
Sɔdola aɖe si do gakuku yibɔ nɔ ʋuʋum le to aɖe dzi.,ewe_Latn,One biker wearing a black helmet riding on a dirt hill .,2939197393_93dc64c4bb.jpg
Nsongakaji uvua ne lunji mu musulu,lua_Latn,A girl with goggles on in a pool,2847859796_4d9cb0d31f.jpg
Mmadụ na-efe efe n'ime mmiri.,ibo_Latn,A person is windsurfing in the water .,3037558954_20115165e3.jpg
Muntu mosi ya me lwata shati ya mbwaki ke tambusa velo na nganda ya bwala.,kon_Latn,There is a person in a green shirt riding a bike at an extreme angle in a rural area .,3487979741_5f244c0c4b.jpg
"Nwatakịrị yi uwe na-acha anụnụ anụnụ, na nche .",ibo_Latn,"A baby dressed in blue , with a watch .",2752043092_f48ebfeaa2.jpg
umukinnyi wa softball urimo gukina ku kibuga,kin_Latn,softball player swinging at a pitch,3517127930_5dbddb45f6.jpg
A tun be tasumaman dɔ kɔnɔ.,dyu_Latn,A skateboarder in an empty pool .,3675825945_96b2916959.jpg
'n Bruidegom en 'n bruid met 'n bandlose rok .,afr_Latn,A groom and a bride with a strapless dress .,2502354602_f4d6dcf42d.jpg
Tọkọtaya kan ń rìn ní òpópónà .,yor_Latn,A couple walking down the street .,3520922312_e58a6cfd9c.jpg
'n Groep kinders wat in 'n erf speel – 'n man in die agtergrond .,afr_Latn,"A group of children playing in a yard , a man in the background .",3155657768_b83a7831e5.jpg
Otu nwoke na-egwu baseball .,ibo_Latn,A man playing baseball .,3603116579_4a28a932e2.jpg
